project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,geometry,id,comid,reachcode,reach_meas,offset,slope,upst_dist
BLM - BLM_5233,BLM - BLM_5233-WS-1,2007,NA,OR,UPPER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,BLM,136536.54258913847,TRUE,"c(-122.93546, 43.56856)",82,23760240,17090002000463,6.780268504365708,5.466255040376403e-4,0.07734886,2.168
BLM - BLM_5239,BLM - BLM_5239-WS-1,2008,NA,OR,UPPER LUCKIAMUTE RIVER-MAXFIELD CREEK,LUCKIAMUTE RIVER,WILLAMETTE,WILLAMETTE,BLM,89360.07742174968,TRUE,"c(-123.38767, 44.69465)",83,23764411,17090003000765,6.2939261690485395,0.002965317891393,0.02394641,6.574
BLM - BLM_5258,BLM - BLM_5258-WS-1,2008,NA,OR,MCMULLIN CREEK,DEER CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,55998.98185096313,TRUE,"c(-123.55076, 42.20198)",84,23945837,17100311000453,75.65587434643543,8.445684412979421e-4,0.03917569,2.735
BLM - BLM_5280,BLM - BLM_5280-WS-1,2008,NA,OR,UPPER WOLF CREEK,WOLF CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,2382.935397913325,TRUE,"c(-123.34353, 43.93342)",85,23890424,17100206000476,8.931767513312494,0.0017642156105988184,0.02131948,1.788
BLM - BLM_5302,BLM - BLM_5302-WS-1,2009,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,11825.131377775908,TRUE,"c(-123.98008, 43.16386)",86,23915483,17100305000535,23.78851061624289,2.3253612339079128e-4,0.04763973,4.568
BLM - BLM_5313,BLM - BLM_5313-WS-1,2009,NA,OR,EVANS CREEK-SYKES CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56760.630613324356,TRUE,"c(-123.09593, 42.54684)",87,23931526,17100308000413,9.739766906232035,7.303818764813585e-4,0.09236939,3.117
BLM - BLM_5314,BLM - BLM_5314-WS-1,2009,NA,OR,LOWER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,53213.091199991584,TRUE,"c(-123.01092, 42.66871)",88,23931410,17100308000356,81.45943393524267,4.082992344316056e-4,0.10274653,2.462
BLM - BLM_5318,BLM - BLM_5318-WS-2,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-123.08665, 45.86714)",89,23872213,17100202000189,62.62474689567598,0.0011171374405844424,0.01997165,8.089
BLM - BLM_5318,BLM - BLM_5318-WS-4,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-123.08875, 45.86546)",90,23872213,17100202000189,43.2495654572102,3.843158600967101e-4,0.01997165,8.089
BLM - BLM_5318,BLM - BLM_5318-WS-5,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-123.0873, 45.86618)",91,23872213,17100202000189,50.65056289834466,3.9983288415843297e-4,0.01997165,8.089
BLM - BLM_5318,BLM - BLM_5318-WS-6,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-123.08238, 45.86935)",92,23872213,17100202000189,82.1992908835377,0.0011694949685432826,0.01997165,8.089
BLM - BLM_5318,BLM - BLM_5318-WS-7,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-123.09488, 45.86568)",93,23872637,17100202000400,2.4737271642657817,6.453301518245402e-4,0.0525787,3.644
BLM - BLM_5318,BLM - BLM_5318-WS-8,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-123.09093, 45.86516)",94,23872213,17100202000189,29.40013620143874,4.0285937913813293e-4,0.01997165,8.089
BLM - BLM_5351,BLM - BLM_5351-WS-1,2009,NA,OR,LOWER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,65303.10552062967,TRUE,"c(-123.62482, 44.31401)",95,23886974,17100205000421,29.28557164034092,0.005060959930671505,0.07674727,5.195
BLM - BLM_5351,BLM - BLM_5351-WS-2,2009,NA,OR,LOWER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,65303.10552062967,TRUE,"c(-123.6252, 44.31504)",96,23886974,17100205000421,28.08824957185091,0.004632958412806304,0.07674727,5.195
BLM - BLM_5369,BLM - BLM_5369-WS-1,2009,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,474187.7682488139,TRUE,"c(-123.36137, 43.88382)",97,23889916,17100206000237,65.90403897983626,4.2818205588755943e-4,0.0259816,8.304
BLM - BLM_5369,BLM - BLM_5369-WS-2,2009,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,474187.7682488139,TRUE,"c(-123.36182, 43.88271)",98,23889916,17100206000237,65.0039944704321,3.163175598246509e-4,0.0259816,8.304
BLM - BLM_5369,BLM - BLM_5369-WS-3,2009,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,474187.7682488139,TRUE,"c(-123.36281, 43.88184)",99,23889916,17100206000237,62.598923078111504,7.686476322072348e-4,0.0259816,8.304
BLM - BLM_5387,BLM - BLM_5387-WS-1,2009,NA,OR,CANYON CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,307453.4158221736,TRUE,"c(-123.26736, 42.8831)",100,23901411,17100302000255,100,4.2883450825174094e-4,0.01372376,28.840999999999998
BLM - BLM_5388,BLM - BLM_5388-WS-1,2008,NA,OR,RICE CREEK,MIDDLE SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,212081.2504142859,TRUE,"c(-123.46617, 43.0268)",101,23901061,17100302000081,41.25971153876853,2.1164680007673396e-4,0.02331798,4.229
BLM - BLM_5389,BLM - BLM_5389-WS-1,2009,NA,OR,KRUMBO CREEK,MIDDLE DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,3547.5394133327723,TRUE,"c(-118.66507, 42.89733)",102,24013865,17120003000159,40.21802857201017,9.997483249767987e-5,0.03703842,12.323
BLM - BLM_5389,BLM - BLM_5389-WS-2,2009,NA,OR,KRUMBO CREEK,MIDDLE DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,3547.5394133327723,TRUE,"c(-118.73284, 42.93061)",103,24013863,17120003000158,27.471412339551193,0.009148856523649822,0.04303513,20.469
BLM - BLM_5390,BLM - BLM_5390-WS-1,2008,NA,OR,MC COY CREEK,CUCAMONGA CREEK,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,1429.7612387479949,TRUE,"c(-118.63046, 42.91346)",104,24014313,17120003000349,42.43637939101801,0.001705393335099106,0.03845508,8.019
BLM - BLM_5391,BLM - BLM_5391-WS-1,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86843, 42.80771)",105,24013583,17120003000049,14.37534200691529,9.13367461911374e-4,0.00122715,439.348
BLM - BLM_5391,BLM - BLM_5391-WS-2,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86705, 42.80149)",106,24014389,17120003000374,1.5402639921294239,6.632551933886152e-4,0.0739,7.3149999999999995
BLM - BLM_5391,BLM - BLM_5391-WS-3,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86748, 42.80385)",107,24013583,17120003000049,53.87366212352308,0.0010907752527662146,0.00122715,439.348
BLM - BLM_5391,BLM - BLM_5391-WS-4,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86726, 42.80507)",108,24013583,17120003000049,53.87366212352308,0.0010477265130188751,0.00122715,439.348
BLM - BLM_5391,BLM - BLM_5391-WS-5,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86761, 42.80326)",109,24013583,17120003000049,74.55646970158085,9.16580135594086e-4,0.00122715,439.348
BLM - BLM_5391,BLM - BLM_5391-WS-6,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86692, 42.8055)",110,24013583,17120003000049,43.489440999181014,0.0013660687012437274,0.00122715,439.348
BLM - BLM_5391,BLM - BLM_5391-WS-7,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86631, 42.80211)",111,24014389,17120003000374,1.5402639921294239,6.683892707672972e-4,0.0739,7.3149999999999995
BLM - BLM_5391,BLM - BLM_5391-WS-8,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-118.86697, 42.80213)",112,24014389,17120003000374,1.5402639921294239,8.978206798101578e-4,0.0739,7.3149999999999995
BLM - BLM_674,BLM - BLM_674-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,18099.703213770877,TRUE,"c(-123.64404, 43.74585)",113,24528006,17100303000669,95.28375569927209,6.072494298988612e-4,0.01102443,9.516
BLM - BLM_675,BLM - BLM_675-WS-1,2002,NA,OR,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,13167.704085724332,TRUE,"c(-123.69881, 43.87429)",114,24527750,17100303000541,6.72710803384841,5.709002710779208e-4,0.0397327,2.058
BLM - BLM_676,BLM - BLM_676-WS-1,2003,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,98663.79571416456,TRUE,"c(-123.57061, 43.83644)",115,24527520,17100303000432,49.813238972712725,0.0011650136270804786,0.03217073,3.302
BLM - BLM_676,BLM - BLM_676-WS-2,2003,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,98663.79571416456,TRUE,"c(-123.56836, 43.8371)",116,24527520,17100303000432,54.00710812763794,4.0939601429048543e-4,0.03217073,3.302
BLM - BLM_677,BLM - BLM_677-WS-1,2003,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,223184.31030514467,TRUE,"c(-123.98175, 43.16251)",117,23915483,17100305000535,20.917164160048046,7.613473345176292e-4,0.04763973,4.568
BLM - BLM_678,BLM - BLM_678-WS-1,2003,NA,OR,WOODWARD CREEK-HUDSON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,342941.7451030272,TRUE,"c(-124.08529, 43.20068)",118,23915353,17100305000482,6.35464757168927,1.6798869413485438e-4,0.00967213,9.73
BLM - BLM_679,BLM - BLM_679-WS-1,2003,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,46269.917990090966,TRUE,"c(-123.63066, 43.83553)",119,24527832,17100303000582,60.53112888637682,5.998909872368722e-4,0.01066536,9.636
BLM - BLM_683,BLM - BLM_683-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,130100.12234860873,TRUE,"c(-123.64419, 43.74587)",120,24528096,17100303000713,2.1300327881002374,7.01741353236928e-4,0.04638325,3.208
BLM - BLM_686,BLM - BLM_686-WS-1,2003,NA,OR,LOWER LAKE CREEK-LOON LAKE,LAKE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,120914.18274763478,TRUE,"c(-123.77502, 43.55403)",121,24527660,17100303000497,23.4424301350286,5.042143635954763e-4,0.04692752,2.744
BLM - BLM_688,BLM - BLM_688-WS-1,2003,NA,OR,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,110231.27521168732,TRUE,"c(-123.75275, 43.83691)",122,24527790,17100303000561,4.587660582645896,6.881147530333388e-4,0.03657346,3.512
BLM - BLM_689,BLM - BLM_689-WS-1,2003,NA,OR,ELK CREEK-EAST FORK COQUILLE RIVER,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,220462.55042337463,TRUE,"c(-123.97685, 43.1168)",123,23914935,17100305000283,5.66121331434347,1.743722857000279e-4,0.01793852,6.349
BLM - BLM_690,BLM - BLM_690-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,96840.21659337863,TRUE,"c(-123.61236, 43.76406)",124,24527976,17100303000654,4.252330160393271,2.4819646798915845e-4,0.09853752,1.962
BLM - BLM_692,BLM - BLM_692-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,69404.87698513645,TRUE,"c(-123.63716, 43.80457)",125,24527882,17100303000607,14.880217586027229,1.7628245359020385e-4,0.03048439,5.097
BLM - BLM_695,BLM - BLM_695-WS-1,2003,NA,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,1360.8799408850284,TRUE,"c(-123.7027, 43.95664)",126,23890326,17100206000427,55.52984018755544,0.00025837091151247347,0.02053471,4.7010000000000005
BLM - BLM_698,BLM - BLM_698-WS-1,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,3402.1998522125714,TRUE,"c(-122.53206, 44.11594)",127,23772891,17090004000109,20.00477315591334,3.7789203246514034e-4,0.06841993,6.89
BLM - BLM_699,BLM - BLM_699-WS-1,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-122.53626, 44.10198)",128,23772891,17090004000109,66.69764353068932,0.0011168626878139542,0.06841993,6.89
BLM - BLM_699,BLM - BLM_699-WS-2,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-122.53849, 44.10981)",129,23772891,17090004000109,43.27297471054238,0.0010697355188095063,0.06841993,6.89
BLM - BLM_699,BLM - BLM_699-WS-3,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-122.53735, 44.10575)",130,23772891,17090004000109,56.43554129640183,8.692534445688989e-4,0.06841993,6.89
BLM - BLM_699,BLM - BLM_699-WS-4,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-122.53569, 44.10032)",131,23772891,17090004000109,72.75258651836909,0.001634986372253717,0.06841993,6.89
BLM - BLM_699,BLM - BLM_699-WS-6,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-122.53653, 44.11317)",132,23772891,17090004000109,34.17621561855374,0.0010889593039243672,0.06841993,6.89
BLM - BLM_702,BLM - BLM_702-WS-1,2003,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,42241.713365071286,TRUE,"c(-123.11473, 42.1571)",133,23936721,17100309000451,27.353247436976794,8.389003977507277e-4,0.11727748,3.312
BLM - BLM_703,BLM - BLM_703-WS-1,2003,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,39392.030768858036,TRUE,"c(-123.09504, 42.1515)",134,23936733,17100309000456,13.336834733886278,6.077941844688105e-4,0.1268757,3.0949999999999998
BLM - BLM_704,BLM - BLM_704-WS-1,2003,NA,OR,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,23604.46257465082,TRUE,"c(-123.20724, 42.14721)",135,23936729,17100309000454,25.997990321141458,1.6041463719912568e-4,0.13998179,2.897
BLM - BLM_705,BLM - BLM_705-WS-1,2003,NA,OR,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,37062.204310062865,TRUE,"c(-123.21305, 42.1509)",136,23936697,17100309000439,0,0.0012747601955191775,0.08949353,2.934
BLM - BLM_713,BLM - BLM_713-WS-1,2003,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,204104.77353393656,FALSE,"c(-123.10798, 42.72291)",137,23931238,17100308000282,11.048614241289329,4.270188565944077e-4,0.01174796,15.599
BLM - BLM_714,BLM - BLM_714-WS-1,2003,NA,OR,WEST FORK TRAIL CREEK,TRAIL CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,87580.78947559689,TRUE,"c(-122.86026, 42.6825)",138,23924596,17100307000769,2.3477925208791532,1.513928722172213e-4,0.1258698,1.978
BLM - BLM_717,BLM - BLM_717-WS-2,2003,NA,OR,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE,"c(-122.70673, 42.7458)",139,23924496,17100307000724,2.2099548900491044,4.16055855126022e-4,0.07819644,3.693
BLM - BLM_717,BLM - BLM_717-WS-3,2003,NA,OR,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE,"c(-122.70622, 42.74645)",140,23924496,17100307000724,0.6799114647305089,4.0188052778136285e-4,0.07819644,3.693
BLM - BLM_717,BLM - BLM_717-WS-4,2003,NA,OR,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE,"c(-122.70805, 42.74938)",141,23923886,17100307000436,14.436810336586248,0.0014852221671704361,0.00211486,171.965
BLM - BLM_722,BLM - BLM_722-WS-1,2003,NA,OR,COW CREEK-FORTUNE BRANCH,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,102305.5104359729,TRUE,"c(-123.31496, 42.77455)",142,23901369,17100302000234,7.669975350367551,5.934697871952964e-4,0.05040215,7.584
BLM - BLM_724,BLM - BLM_724-WS-1,2003,NA,OR,WOLF CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,47630.797930976,TRUE,"c(-123.27957, 42.71901)",143,23940823,17100310000255,6.007732915136671,3.597814352339718e-4,0.07809474,2.071
BLM - BLM_725,BLM - BLM_725-WS-1,2003,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,129283.5943840777,TRUE,"c(-123.1961, 42.66993)",144,23941215,17100310000444,4.444930461748015,1.2393986810039812e-4,0.14041963,5.059
BLM - BLM_726,BLM - BLM_726-WS-1,2003,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,6804.399704425143,TRUE,"c(-123.16482, 42.7158)",145,23941581,17100310000624,16.056923830319136,4.014510068791587e-4,0.03121681,4.667
BLM - BLM_726,BLM - BLM_726-WS-2,2003,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,6804.399704425143,TRUE,"c(-123.16947, 42.72328)",146,23941581,17100310000624,38.42158362968701,6.179829821557234e-4,0.03121681,4.667
BLM - BLM_728,BLM - BLM_728-WS-1,2003,NA,OR,LOWER JUMPOFF JOE CREEK,JUMPOFF JOE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,150603.13953798256,TRUE,"c(-123.46933, 42.58285)",147,23941421,17100310000547,51.37078856316581,4.1958380477031187e-4,0.0374622,5.354
BLM - BLM_729,BLM - BLM_729-WS-1,2003,NA,OR,LOWER SUCKER CREEK,SUCKER CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,124037.40221196592,TRUE,"c(-123.52463, 42.18355)",148,23945903,17100311000486,57.32004282027064,6.225834599688116e-4,0.09405241,6.254
BLM - BLM_730,BLM - BLM_730-WS-1,2003,NA,OR,ROGUE RIVER-UPPER HELLGATE,ROGUE RIVER/HELLGATE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,77923.98541507674,TRUE,"c(-123.51842, 42.49239)",149,23940615,17100310000159,24.706663941160954,8.505295543751532e-5,0.03344433,11.881
BLM - BLM_734,BLM - BLM_734-WS-1,2003,NA,OR,STOUTS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,205790.90378069313,TRUE,"c(-123.03975, 42.89721)",150,23902149,17100302000619,23.496220474244225,2.2203974640863566e-4,0.07111852,7.347
BLM - BLM_735,BLM - BLM_735-WS-1,2003,NA,OR,TENMILE CREEK,OLLALA CREEK/LOOKINGGLASS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,348929.6168429213,TRUE,"c(-123.60244, 43.07315)",151,23900979,17100302000041,13.696866475110923,1.35179316150238e-4,0.0111699,10.343
BLM - BLM_736,BLM - BLM_736-WS-1,2003,NA,OR,LOWER CANTON CREEK,CANTON CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,220462.55042337463,TRUE,"c(-122.77739, 43.42413)",152,23895138,17100301000558,3.3855681000933657,0.001263475777793703,0.11425366,3.628
BLM - BLM_737,BLM - BLM_737-WS-1,2003,NA,OR,LOWER COW CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,283063.0277040859,TRUE,"c(-123.38283, 42.9117)",153,23901397,17100302000248,43.09939686477304,2.8975855737589006e-4,0.04332278,9.85
BLM - BLM_738,BLM - BLM_738-WS-1,2003,NA,OR,WOLF CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,119757.43479788251,TRUE,"c(-123.63131, 43.44845)",154,24528690,17100303001005,0,2.51755594959939e-4,0.08266511,4.026
BLM - BLM_84,BLM - BLM_84-WS-1,2002,NA,OR,DOGWOOD CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,6791.763160005182,FALSE,"c(-123.45326, 43.85172)",155,23890522,17100206000524,48.09411087731146,4.4627986619169807e-4,0.03183759,3.007
BLM - BLM_84,BLM - BLM_84-WS-2,2002,NA,OR,DOGWOOD CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,6791.763160005182,FALSE,"c(-123.44415, 43.85692)",156,23890522,17100206000524,18.35865998761497,6.607650086249352e-4,0.03183759,3.007
BLM - BLM_921,BLM - BLM_921-WS-1,2003,NA,OR,UPPER NESTUCCA RIVER-TESTAMENT CREEK,NESTUCCA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,64370.98208380273,TRUE,"c(-123.58078, 45.29179)",157,23876129,17100203000250,33.747316024716284,0.0022852610298765242,0.04899942,8.915
BLM - BLM_93,BLM - BLM_93-WS-1,2002,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,81778.37274291954,TRUE,"c(-123.10597, 42.66508)",158,23931228,17100308000277,73.72384423882694,0.0017836219197521804,0.00573152,39.753
BLM - BLM_943,BLM - BLM_943-WS-1,2003,NA,OR,GRANDE RONDE RIVER-SQUAW CANYON,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-117.38125, 45.99716)",159,23442107,17060106000054,66.91111835619928,0.0011938206856306327,0.00383596,5755.281
BLM - BLM_943,BLM - BLM_943-WS-2,2003,NA,WA,GRANDE RONDE RIVER-COUGAR CREEK,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-117.30597, 46.02794)",160,23442061,17060106000037,87.41854996908354,9.743719503745986e-4,1e-5,5912.49
BLM - BLM_943,BLM - BLM_943-WS-3,2003,NA,WA,GRANDE RONDE RIVER-COUGAR CREEK,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-117.28779, 46.03812)",161,23442045,17060106000031,49.396920042807366,8.194068241673017e-4,0.01053412,5942.022
