project_id,worksite_id,project_year,county,state,latitude,longitude,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv
BLM - BLM_5391,BLM - BLM_5391-WS-8,2009,NA,OR,42.80213,-118.86697,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE
BLM - BLM_674,BLM - BLM_674-WS-1,2003,NA,OR,43.74585,-123.64404,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,18099.703213770877,TRUE
BLM - BLM_675,BLM - BLM_675-WS-1,2002,NA,OR,43.87429,-123.69881,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,13167.704085724332,TRUE
BLM - BLM_676,BLM - BLM_676-WS-1,2003,NA,OR,43.83644,-123.57061,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,98663.79571416456,TRUE
BLM - BLM_676,BLM - BLM_676-WS-2,2003,NA,OR,43.8371,-123.56836,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,98663.79571416456,TRUE
BLM - BLM_677,BLM - BLM_677-WS-1,2003,NA,OR,43.16251,-123.98175,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,223184.31030514467,TRUE
BLM - BLM_678,BLM - BLM_678-WS-1,2003,NA,OR,43.20068,-124.08529,WOODWARD CREEK-HUDSON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,342941.7451030272,TRUE
BLM - BLM_679,BLM - BLM_679-WS-1,2003,NA,OR,43.83553,-123.63066,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,46269.917990090966,TRUE
BLM - BLM_683,BLM - BLM_683-WS-1,2003,NA,OR,43.74587,-123.64419,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,130100.12234860873,TRUE
BLM - BLM_686,BLM - BLM_686-WS-1,2003,NA,OR,43.55403,-123.77502,LOWER LAKE CREEK-LOON LAKE,LAKE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,120914.18274763478,TRUE
BLM - BLM_688,BLM - BLM_688-WS-1,2003,NA,OR,43.83691,-123.75275,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,110231.27521168732,TRUE
BLM - BLM_689,BLM - BLM_689-WS-1,2003,NA,OR,43.1168,-123.97685,ELK CREEK-EAST FORK COQUILLE RIVER,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,220462.55042337463,TRUE
BLM - BLM_690,BLM - BLM_690-WS-1,2003,NA,OR,43.76406,-123.61236,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,96840.21659337863,TRUE
BLM - BLM_692,BLM - BLM_692-WS-1,2003,NA,OR,43.80457,-123.63716,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,69404.87698513645,TRUE
BLM - BLM_695,BLM - BLM_695-WS-1,2003,NA,OR,43.95664,-123.7027,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,1360.8799408850284,TRUE
BLM - BLM_698,BLM - BLM_698-WS-1,2003,NA,OR,44.11594,-122.53206,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,3402.1998522125714,TRUE
BLM - BLM_699,BLM - BLM_699-WS-1,2003,NA,OR,44.10198,-122.53626,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE
BLM - BLM_699,BLM - BLM_699-WS-2,2003,NA,OR,44.10981,-122.53849,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE
BLM - BLM_699,BLM - BLM_699-WS-3,2003,NA,OR,44.10575,-122.53735,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE
BLM - BLM_699,BLM - BLM_699-WS-4,2003,NA,OR,44.10032,-122.53569,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE
BLM - BLM_699,BLM - BLM_699-WS-6,2003,NA,OR,44.11317,-122.53653,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE
BLM - BLM_702,BLM - BLM_702-WS-1,2003,NA,OR,42.1571,-123.11473,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,42241.713365071286,TRUE
BLM - BLM_703,BLM - BLM_703-WS-1,2003,NA,OR,42.1515,-123.09504,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,39392.030768858036,TRUE
BLM - BLM_704,BLM - BLM_704-WS-1,2003,NA,OR,42.14721,-123.20724,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,23604.46257465082,TRUE
BLM - BLM_705,BLM - BLM_705-WS-1,2003,NA,OR,42.1509,-123.21305,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,37062.204310062865,TRUE
BLM - BLM_713,BLM - BLM_713-WS-1,2003,NA,OR,42.72291,-123.10798,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,204104.77353393656,FALSE
BLM - BLM_714,BLM - BLM_714-WS-1,2003,NA,OR,42.6825,-122.86026,WEST FORK TRAIL CREEK,TRAIL CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,87580.78947559689,TRUE
BLM - BLM_717,BLM - BLM_717-WS-2,2003,NA,OR,42.7458,-122.70673,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE
BLM - BLM_717,BLM - BLM_717-WS-3,2003,NA,OR,42.74645,-122.70622,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE
BLM - BLM_717,BLM - BLM_717-WS-4,2003,NA,OR,42.74938,-122.70805,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE
BLM - BLM_722,BLM - BLM_722-WS-1,2003,NA,OR,42.77455,-123.31496,COW CREEK-FORTUNE BRANCH,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,102305.5104359729,TRUE
BLM - BLM_724,BLM - BLM_724-WS-1,2003,NA,OR,42.71901,-123.27957,WOLF CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,47630.797930976,TRUE
BLM - BLM_725,BLM - BLM_725-WS-1,2003,NA,OR,42.66993,-123.1961,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,129283.5943840777,TRUE
BLM - BLM_726,BLM - BLM_726-WS-1,2003,NA,OR,42.7158,-123.16482,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,6804.399704425143,TRUE
BLM - BLM_726,BLM - BLM_726-WS-2,2003,NA,OR,42.72328,-123.16947,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,6804.399704425143,TRUE
BLM - BLM_728,BLM - BLM_728-WS-1,2003,NA,OR,42.58285,-123.46933,LOWER JUMPOFF JOE CREEK,JUMPOFF JOE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,150603.13953798256,TRUE
BLM - BLM_729,BLM - BLM_729-WS-1,2003,NA,OR,42.18355,-123.52463,LOWER SUCKER CREEK,SUCKER CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,124037.40221196592,TRUE
BLM - BLM_730,BLM - BLM_730-WS-1,2003,NA,OR,42.49239,-123.51842,ROGUE RIVER-UPPER HELLGATE,ROGUE RIVER/HELLGATE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,77923.98541507674,TRUE
BLM - BLM_734,BLM - BLM_734-WS-1,2003,NA,OR,42.89721,-123.03975,STOUTS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,205790.90378069313,TRUE
BLM - BLM_735,BLM - BLM_735-WS-1,2003,NA,OR,43.07315,-123.60244,TENMILE CREEK,OLLALA CREEK/LOOKINGGLASS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,348929.6168429213,TRUE
BLM - BLM_736,BLM - BLM_736-WS-1,2003,NA,OR,43.42413,-122.77739,LOWER CANTON CREEK,CANTON CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,220462.55042337463,TRUE
BLM - BLM_737,BLM - BLM_737-WS-1,2003,NA,OR,42.9117,-123.38283,LOWER COW CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,283063.0277040859,TRUE
BLM - BLM_738,BLM - BLM_738-WS-1,2003,NA,OR,43.44845,-123.63131,WOLF CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,119757.43479788251,TRUE
BLM - BLM_84,BLM - BLM_84-WS-1,2002,NA,OR,43.85172,-123.45326,DOGWOOD CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,6791.763160005182,FALSE
BLM - BLM_84,BLM - BLM_84-WS-2,2002,NA,OR,43.85692,-123.44415,DOGWOOD CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,6791.763160005182,FALSE
BLM - BLM_921,BLM - BLM_921-WS-1,2003,NA,OR,45.29179,-123.58078,UPPER NESTUCCA RIVER-TESTAMENT CREEK,NESTUCCA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,64370.98208380273,TRUE
BLM - BLM_93,BLM - BLM_93-WS-1,2002,NA,OR,42.66508,-123.10597,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,81778.37274291954,TRUE
BLM - BLM_943,BLM - BLM_943-WS-1,2003,NA,OR,45.99716,-117.38125,GRANDE RONDE RIVER-SQUAW CANYON,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE
BLM - BLM_943,BLM - BLM_943-WS-2,2003,NA,WA,46.02794,-117.30597,GRANDE RONDE RIVER-COUGAR CREEK,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE
BLM - BLM_943,BLM - BLM_943-WS-3,2003,NA,WA,46.03812,-117.28779,GRANDE RONDE RIVER-COUGAR CREEK,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE
BLM - BLM_943,BLM - BLM_943-WS-5,2003,NA,OR,45.712,-117.78194,WALLOWA RIVER-FISHER CREEK,LOWER WALLOWA RIVER,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE
BLM - BLM_943,BLM - BLM_943-WS-6,2003,NA,OR,45.69694,-117.76475,WALLOWA RIVER-FISHER CREEK,LOWER WALLOWA RIVER,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE
BPA_1990-018-00_60430,BPA - BPA_1990-018-00_60430-WS-67841: N: 184. INSTALL FISH PASSAGE STRUCTURE,2014,NA,WA,48.3,-118.73,NORTH NANAMKIN CREEK-SANPOIL RIVER,MIDDLE SANPOIL RIVER,SANPOIL,UPPER COLUMBIA,BPA,11487.622569229174,TRUE
BPA_1990-044-00_57531,BPA - BPA_1990-044-00_57531-WS-59691: F: 47. PLANT VEGETATION,2013,NA,ID,47.52,-117.03,LAKE CREEK,FERNAN LAKE-COEUR D'ALENE LAKE,COEUR D'ALENE LAKE,SPOKANE,BPA,203691.485244653,FALSE
BPA_1990-044-00_57531,BPA - BPA_1990-044-00_57531-WS-59693: G: 184. INSTALL FISH PASSAGE STRUCTURE,2013,NA,ID,47.21,-116.81,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,203691.485244653,FALSE
BPA_1990-044-00_57531,"BPA - BPA_1990-044-00_57531-WS-59727: J: 190. REMOVE, EXCLUDE AND/OR RELOCATE ANIMALS",2013,NA,ID,47.23,-116.78,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,203691.485244653,FALSE
BPA_1990-044-00_57531,BPA - BPA_1990-044-00_57531-WS-60006: I: 47. PLANT VEGETATION,2013,NA,ID,47.24,-116.77,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,203691.485244653,FALSE
BPA_1990-044-00_61299,BPA - BPA_1990-044-00_61299-WS-69779: E: 47. PLANT VEGETATION,2014,NA,ID,47.52,-117.03,LAKE CREEK,FERNAN LAKE-COEUR D'ALENE LAKE,COEUR D'ALENE LAKE,SPOKANE,BPA,342234.0221504406,FALSE
BPA_1990-044-00_61299,"BPA - BPA_1990-044-00_61299-WS-69785: J: 190. REMOVE, EXCLUDE AND/OR RELOCATE ANIMALS",2014,NA,ID,47.23,-116.78,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,342234.0221504406,FALSE
BPA_1990-044-00_61299,BPA - BPA_1990-044-00_61299-WS-73659: I: 47. PLANT VEGETATION,2014,NA,ID,47.23,-116.78,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,342234.0221504406,FALSE
BPA_1990-044-00_61299,BPA - BPA_1990-044-00_61299-WS-73794: F: 184. INSTALL FISH PASSAGE STRUCTURE,2014,NA,ID,47.26,-116.78,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,342234.0221504406,FALSE
BPA_1990-044-00_61299,BPA - BPA_1990-044-00_61299-WS-73795: G: 38. IMPROVE ROAD FOR INSTREAM HABITAT BENEFITS,2014,NA,ID,47.2,-116.82,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,342234.0221504406,FALSE
BPA_1990-044-00_61299,BPA - BPA_1990-044-00_61299-WS-73796: H: 29. INCREASE AQUATIC AND/OR FLOODPLAIN COMPLEXITY,2014,NA,ID,47.21,-116.82,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,342234.0221504406,FALSE
BPA_1990-044-00_65197,"BPA - BPA_1990-044-00_65197-WS-81820: J: 190. REMOVE, EXCLUDE AND/OR RELOCATE ANIMALS",2015,NA,ID,47.23,-116.78,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,430258.7401101078,FALSE
BPA_1990-044-00_65197,BPA - BPA_1990-044-00_65197-WS-84857: I: 29. INCREASE AQUATIC AND/OR FLOODPLAIN COMPLEXITY,2015,NA,ID,47.55,-117.02,LAKE CREEK,FERNAN LAKE-COEUR D'ALENE LAKE,COEUR D'ALENE LAKE,SPOKANE,BPA,430258.7401101078,FALSE
BPA_1990-044-00_65197,BPA - BPA_1990-044-00_65197-WS-84858: E: 184. INSTALL FISH PASSAGE STRUCTURE,2015,NA,ID,47.55,-117.02,LAKE CREEK,FERNAN LAKE-COEUR D'ALENE LAKE,COEUR D'ALENE LAKE,SPOKANE,BPA,430258.7401101078,FALSE
BPA_1990-044-00_65197,BPA - BPA_1990-044-00_65197-WS-84860: F: 184. INSTALL FISH PASSAGE STRUCTURE,2015,NA,ID,47.55,-117,LAKE CREEK,FERNAN LAKE-COEUR D'ALENE LAKE,COEUR D'ALENE LAKE,SPOKANE,BPA,430258.7401101078,FALSE
BPA_1990-044-00_65197,BPA - BPA_1990-044-00_65197-WS-84861: G: 38. IMPROVE ROAD FOR INSTREAM HABITAT BENEFITS,2015,NA,ID,47.21,-116.8,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,430258.7401101078,FALSE
BPA_1990-044-00_65197,"BPA - BPA_1990-044-00_65197-WS-84899: L: 190. REMOVE, EXCLUDE AND/OR RELOCATE ANIMALS",2015,NA,ID,47.48,-116.9,COEUR D'ALENE LAKE,FERNAN LAKE-COEUR D'ALENE LAKE,COEUR D'ALENE LAKE,SPOKANE,BPA,430258.7401101078,FALSE
BPA_1992-026-01_52986,BPA - BPA_1992-026-01_52986-WS-49858: B: 184. INSTALL FISH PASSAGE STRUCTURE,2013,NA,OR,45.35,-118.39,SPRING CREEK,BEAVER CREEK-GRANDE RONDE RIVER,UPPER GRANDE RONDE,LOWER SNAKE,BPA,130139.56960725297,FALSE
BPA_1992-026-01_52986,BPA - BPA_1992-026-01_52986-WS-49859: C: 40. INSTALL FENCE,2013,NA,OR,45.35,-118.43,DARK CANYON CREEK,MEADOW CREEK,UPPER GRANDE RONDE,LOWER SNAKE,BPA,130139.56960725297,FALSE
BPA_1992-026-01_52986,"BPA - BPA_1992-026-01_52986-WS-49860: D: 180. ENHANCE FLOODPLAIN/REMOVE, MODIFY, BREACH DIKE",2013,NA,OR,45.35,-118.39,SPRING CREEK,BEAVER CREEK-GRANDE RONDE RIVER,UPPER GRANDE RONDE,LOWER SNAKE,BPA,130139.56960725297,FALSE
BPA_1992-026-01_52986,BPA - BPA_1992-026-01_52986-WS-49862: E: 47. PLANT VEGETATION,2013,NA,OR,45.35,-118.39,SPRING CREEK,BEAVER CREEK-GRANDE RONDE RIVER,UPPER GRANDE RONDE,LOWER SNAKE,BPA,130139.56960725297,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-87201: M: 69. INSTALL FISH SCREEN,2014,NA,OR,44.37,-118.58,ISHAM CREEK-JOHN DAY RIVER,REYNOLDS CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-87202: N: 69. INSTALL FISH SCREEN,2014,NA,OR,45.9,-118.36,CASH HOLLOW-WALLA WALLA RIVER,UPPER WALLA WALLA RIVER,WALLA WALLA,MIDDLE COLUMBIA,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-87329: O: 69. INSTALL FISH SCREEN,2014,NA,OR,44.41,-119.18,DRY CREEK-JOHN DAY RIVER,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-87330: P: 69. INSTALL FISH SCREEN,2014,NA,OR,45.41,-118.81,LOWER EAST BIRCH CREEK,BIRCH CREEK,UMATILLA,MIDDLE COLUMBIA,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-87331: Q: 69. INSTALL FISH SCREEN,2014,NA,OR,45.41,-118.8,LOWER EAST BIRCH CREEK,BIRCH CREEK,UMATILLA,MIDDLE COLUMBIA,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-87332: R: 69. INSTALL FISH SCREEN,2014,NA,OR,45.41,-118.8,LOWER EAST BIRCH CREEK,BIRCH CREEK,UMATILLA,MIDDLE COLUMBIA,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-87333: S: 69. INSTALL FISH SCREEN,2014,NA,OR,44.42,-119.03,LUCE CREEK-JOHN DAY RIVER,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-89263: L: 69. INSTALL FISH SCREEN,2014,NA,OR,44.46,-118.65,DADS CREEK-JOHN DAY RIVER,REYNOLDS CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-92849: AH: 29. INCREASE AQUATIC AND/OR FLOODPLAIN COMPLEXITY,2014,NA,OR,44.47,-120.11,UPPER MOUNTAIN CREEK,MOUNTAIN CREEK,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-92853: F: 184. INSTALL FISH PASSAGE STRUCTURE,2014,NA,OR,44.4,-120.05,PORTER CREEK,UPPER NORTH FORK CROOKED RIVER,UPPER CROOKED,DESCHUTES,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-92854: AM: 184. INSTALL FISH PASSAGE STRUCTURE,2014,NA,OR,44.5,-120.05,UPPER MOUNTAIN CREEK,MOUNTAIN CREEK,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-93788: AN: 69. INSTALL FISH SCREEN,2014,NA,OR,44.81,-119.42,LOWER COTTONWOOD CREEK,COTTONWOOD CREEK,NORTH FORK JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-93790: I: 69. INSTALL FISH SCREEN,2014,NA,OR,44.38,-119.1,CLARK CREEK-JOHN DAY RIVER,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-93791: J: 69. INSTALL FISH SCREEN,2014,NA,OR,44.39,-119.1,CLARK CREEK-JOHN DAY RIVER,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-94103: T: 69. INSTALL FISH SCREEN,2014,NA,OR,45.51,-120.36,ESAU CANYON-JOHN DAY RIVER,SCOTT CANYON-JOHN DAY RIVER,LOWER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_64730,BPA - BPA_1993-066-00_64730-WS-94920: K: 69. INSTALL FISH SCREEN,2014,NA,OR,44.41,-119.82,UPPER ROCK CREEK,ROCK CREEK,UPPER JOHN DAY,JOHN DAY,BPA,630587.7664337115,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-102661: AA: 69. INSTALL FISH SCREEN,2015,NA,OR,45.56,-118.79,STEWART CREEK-BIRCH CREEK,MCKAY CREEK,UMATILLA,MIDDLE COLUMBIA,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-95733: N: 69. INSTALL FISH SCREEN,2015,NA,OR,44.43,-118.62,ISHAM CREEK-JOHN DAY RIVER,REYNOLDS CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-95762: AB: 69. INSTALL FISH SCREEN,2015,NA,OR,44.81,-119.46,CUPPER CANYON-NORTH FORK JOHN DAY RIVER,LOWER NORTH FORK JOHN DAY RIVER,NORTH FORK JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-95763: AC: 69. INSTALL FISH SCREEN,2015,NA,OR,44.41,-119.17,DRY CREEK-JOHN DAY RIVER,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-96970: Q: 69. INSTALL FISH SCREEN,2015,NA,OR,44.39,-119.04,LAYCOCK CREEK,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-96975: U: 69. INSTALL FISH SCREEN,2015,NA,OR,44.8,-119.41,LOWER COTTONWOOD CREEK,COTTONWOOD CREEK,NORTH FORK JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-96986: AD: 69. INSTALL FISH SCREEN,2015,NA,OR,44.41,-119.17,DRY CREEK-JOHN DAY RIVER,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-96987: AE: 69. INSTALL FISH SCREEN,2015,NA,OR,44.73,-120.32,JOHN DAY GULCH-JOHN DAY RIVER,MUDDY CREEK-JOHN DAY RIVER,LOWER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-96988: AF: 69. INSTALL FISH SCREEN,2015,NA,OR,44.72,-120.3,LOWER BRIDGE CREEK,BRIDGE CREEK,LOWER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-96989: AG: 69. INSTALL FISH SCREEN,2015,NA,OR,44.73,-120.3,LOWER BRIDGE CREEK,BRIDGE CREEK,LOWER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
BPA_1993-066-00_67802,BPA - BPA_1993-066-00_67802-WS-96990: AH: 69. INSTALL FISH SCREEN,2015,NA,OR,44.42,-119.03,LUCE CREEK-JOHN DAY RIVER,LAYCOCK CREEK-JOHN DAY RIVER,UPPER JOHN DAY,JOHN DAY,BPA,840805.2894939143,FALSE
