id,project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,geometry,comid,reachcode,reach_meas,offset,slope
85,BLM - BLM_5280,BLM - BLM_5280-WS-1,2008,NA,OR,UPPER WOLF CREEK,WOLF CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,2382.935397913325,TRUE,"c(-13730538.9522449, 5455144.54943111)",NA,NA,NA,NA,NA
86,BLM - BLM_5302,BLM - BLM_5302-WS-1,2009,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,11825.131377775908,TRUE,"c(-13801399.3741093, 5336946.36089251)",23915483,17100305000535,21.085125222306957,34.30377942515481,0.04763973
87,BLM - BLM_5313,BLM - BLM_5313-WS-1,2009,NA,OR,EVANS CREEK-SYKES CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56760.630613324356,TRUE,"c(-13702976.2463244, 5243248.67861408)",23931526,17100308000413,8.685619493714128,105.82682031461755,0.09236939
88,BLM - BLM_5314,BLM - BLM_5314-WS-1,2009,NA,OR,LOWER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,53213.091199991584,TRUE,"c(-13693512.9764121, 5261681.31020211)",23931410,17100308000356,81.69364070464293,60.24749896966412,0.10274653
89,BLM - BLM_5318,BLM - BLM_5318-WS-2,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-13701943.2014499, 5759083.81447983)",23872213,17100202000189,61.34625206401229,126.42154616695886,0.01997165
90,BLM - BLM_5318,BLM - BLM_5318-WS-4,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-13702176.9723806, 5758815.24155413)",23872213,17100202000189,41.56495041048771,42.786012991141554,0.01997165
91,BLM - BLM_5318,BLM - BLM_5318-WS-5,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-13702015.5591189, 5758930.34324269)",23872213,17100202000189,48.61227020581301,62.48307936100519,0.01997165
92,BLM - BLM_5318,BLM - BLM_5318-WS-6,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-13701467.8672242, 5759437.12813134)",NA,NA,NA,NA,NA
93,BLM - BLM_5318,BLM - BLM_5318-WS-7,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-13702859.3608591, 5758850.41135636)",23872637,17100202000400,2.823669688730618,74.83465019483545,0.0525787
94,BLM - BLM_5318,BLM - BLM_5318-WS-8,2009,NA,OR,EAST FORK NEHALEM RIVER,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,35475.394133327725,FALSE,"c(-13702419.6488705, 5758767.28295722)",23872213,17100202000189,28.42592946933773,50.86548519009482,0.01997165
95,BLM - BLM_5351,BLM - BLM_5351-WS-1,2009,NA,OR,LOWER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,65303.10552062967,TRUE,"c(-13761852.0118101, 5514165.24483228)",NA,NA,NA,NA,NA
96,BLM - BLM_5351,BLM - BLM_5351-WS-2,2009,NA,OR,LOWER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,65303.10552062967,TRUE,"c(-13761894.3132166, 5514325.49160612)",NA,NA,NA,NA,NA
97,BLM - BLM_5369,BLM - BLM_5369-WS-1,2009,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,474187.7682488139,TRUE,"c(-13732524.8919606, 5447480.62842365)",23889916,17100206000237,67.7508441473214,48.11328625065783,0.0259816
98,BLM - BLM_5369,BLM - BLM_5369-WS-2,2009,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,474187.7682488139,TRUE,"c(-13732574.9857315, 5447309.19031635)",23889916,17100206000237,66.734056872687,47.215294733673346,0.0259816
99,BLM - BLM_5369,BLM - BLM_5369-WS-3,2009,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,474187.7682488139,TRUE,"c(-13732685.1920274, 5447174.82214083)",23889916,17100206000237,65.21456524390064,95.57545096831416,0.0259816
100,BLM - BLM_5387,BLM - BLM_5387-WS-1,2009,NA,OR,CANYON CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,307453.4158221736,TRUE,"c(-13722059.7466311, 5294195.36803873)",23901413,17100302000256,0,64.51233688258421,0.02313493
101,BLM - BLM_5388,BLM - BLM_5388-WS-1,2008,NA,OR,RICE CREEK,MIDDLE SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,212081.2504142859,TRUE,"c(-13744191.1745957, 5316051.97026976)",23901061,17100302000081,39.973133367790055,26.63687704908138,0.02331798
102,BLM - BLM_5389,BLM - BLM_5389-WS-1,2009,NA,OR,KRUMBO CREEK,MIDDLE DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,3547.5394133327723,TRUE,"c(-13209735.1673482, 5296357.45989622)",24013865,17120003000159,37.49871953788333,14.984058212368677,0.03703842
103,BLM - BLM_5389,BLM - BLM_5389-WS-2,2009,NA,OR,KRUMBO CREEK,MIDDLE DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,3547.5394133327723,TRUE,"c(-13217279.2892392, 5301415.9383734)",NA,NA,NA,NA,NA
104,BLM - BLM_5390,BLM - BLM_5390-WS-1,2008,NA,OR,MC COY CREEK,CUCAMONGA CREEK,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,1429.7612387479949,TRUE,"c(-13205882.3997718, 5298808.83924851)",NA,NA,NA,NA,NA
105,BLM - BLM_5391,BLM - BLM_5391-WS-1,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232373.0989959, 5282748.99761948)",24013583,17120003000049,14.216994890669085,112.76465014405946,0.00122715
106,BLM - BLM_5391,BLM - BLM_5391-WS-2,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232219.4780986, 5281805.24604259)",24014389,17120003000374,1.5463717989438162,73.97116551454417,0.0739
107,BLM - BLM_5391,BLM - BLM_5391-WS-3,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232267.3454796, 5282163.31424798)",24013583,17120003000049,53.72945645641806,146.84960157151446,0.00122715
108,BLM - BLM_5391,BLM - BLM_5391-WS-4,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232242.8551917, 5282348.42265903)",24013583,17120003000049,42.97540963625035,123.45983894142182,0.00122715
109,BLM - BLM_5391,BLM - BLM_5391-WS-5,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232281.8170134, 5282073.79591611)",24013583,17120003000049,74.96839006035971,102.15283016282487,0.00122715
110,BLM - BLM_5391,BLM - BLM_5391-WS-6,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232205.0065648, 5282413.66665759)",NA,NA,NA,NA,NA
111,BLM - BLM_5391,BLM - BLM_5391-WS-7,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232137.1016754, 5281899.31348561)",24014389,17120003000374,1.5463717989438162,101.08823064879442,0.0739
112,BLM - BLM_5391,BLM - BLM_5391-WS-8,2009,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,9460.105102220727,TRUE,"c(-13232210.5725393, 5281902.34793495)",24014389,17120003000374,0,117.24973196235356,0.0739
113,BLM - BLM_674,BLM - BLM_674-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,18099.703213770877,TRUE,"c(-13763991.5724232, 5426195.75423041)",24528006,17100303000669,94.71662048878203,71.74293214902767,0.01102443
114,BLM - BLM_675,BLM - BLM_675-WS-1,2002,NA,OR,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,13167.704085724332,TRUE,"c(-13770088.5409339, 5446008.8358814)",24527750,17100303000541,8.187355189060668,87.81394253745323,0.0397327
115,BLM - BLM_676,BLM - BLM_676-WS-1,2003,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,98663.79571416456,TRUE,"c(-13755817.3822142, 5440165.68637237)",24527520,17100303000432,49.32440719652621,131.6217631296743,0.03217073
116,BLM - BLM_676,BLM - BLM_676-WS-2,2003,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,98663.79571416456,TRUE,"c(-13755566.9133599, 5440267.54308287)",24527520,17100303000432,53.69027669006963,48.04393722470541,0.03217073
117,BLM - BLM_677,BLM - BLM_677-WS-1,2003,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,223184.31030514467,TRUE,"c(-13801585.2776589, 5336740.32908996)",23915483,17100305000535,16.515273707452465,108.87559826066806,0.04763973
118,BLM - BLM_678,BLM - BLM_678-WS-1,2003,NA,OR,WOODWARD CREEK-HUDSON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,342941.7451030272,TRUE,"c(-13813111.2977357, 5342567.44411663)",23915353,17100305000482,6.35579558256552,22.227555643363903,0.00967213
119,BLM - BLM_679,BLM - BLM_679-WS-1,2003,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,46269.917990090966,TRUE,"c(-13762502.1176363, 5440025.24942208)",24527832,17100303000582,60.66715078754814,82.71183734215212,0.01066536
120,BLM - BLM_683,BLM - BLM_683-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,130100.12234860873,TRUE,"c(-13764008.2703468, 5426198.83610596)",24528006,17100303000669,94.71662048878203,85.54063361924081,0.01102443
121,BLM - BLM_686,BLM - BLM_686-WS-1,2003,NA,OR,LOWER LAKE CREEK-LOON LAKE,LAKE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,120914.18274763478,TRUE,"c(-13778572.1993273, 5396684.69375063)",24527660,17100303000497,22.77161297105134,60.486867076937166,0.04692752
122,BLM - BLM_688,BLM - BLM_688-WS-1,2003,NA,OR,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,110231.27521168732,TRUE,"c(-13776093.1142673, 5440238.22058104)",24527790,17100303000561,5.224042080179586,77.06932657038884,0.03657346
123,BLM - BLM_689,BLM - BLM_689-WS-1,2003,NA,OR,ELK CREEK-EAST FORK COQUILLE RIVER,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,220462.55042337463,TRUE,"c(-13801039.8121541, 5329766.92960775)",23914935,17100305000283,4.818632155372995,23.636938705125548,0.01793852
124,BLM - BLM_690,BLM - BLM_690-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,96840.21659337863,TRUE,"c(-13760464.9709548, 5429002.22839101)",24527976,17100303000654,4.278036646170122,28.43893273983748,0.09853752
125,BLM - BLM_692,BLM - BLM_692-WS-1,2003,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,69404.87698513645,TRUE,"c(-13763225.6943265, 5435248.58180318)",24527882,17100303000607,14.170028920622244,27.179635151875015,0.03048439
126,BLM - BLM_695,BLM - BLM_695-WS-1,2003,NA,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,1360.8799408850284,TRUE,"c(-13770521.5737531, 5458734.57351348)",23890326,17100206000427,55.505658039964636,33.90552993009341,0.02053471
127,BLM - BLM_698,BLM - BLM_698-WS-1,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,3402.1998522125714,TRUE,"c(-13640206.5250508, 5483401.73074254)",23772891,17090004000109,20.206022940679276,45.432867950698494,0.06841993
128,BLM - BLM_699,BLM - BLM_699-WS-1,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-13640674.0669122, 5481237.40997495)",23772891,17090004000109,65.78675227640456,125.02254360102626,0.06841993
129,BLM - BLM_699,BLM - BLM_699-WS-2,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-13640922.3093766, 5482451.28911645)",23772891,17090004000109,41.69627003054364,120.29581169049384,0.06841993
130,BLM - BLM_699,BLM - BLM_699-WS-3,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-13640795.4051571, 5481821.85023126)",23772891,17090004000109,55.372028394131256,102.24488196406172,0.06841993
131,BLM - BLM_699,BLM - BLM_699-WS-4,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-13640610.6148024, 5480980.08205134)",NA,NA,NA,NA,NA
132,BLM - BLM_699,BLM - BLM_699-WS-6,2003,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,10887.039527080227,FALSE,"c(-13640704.1231747, 5482972.23675463)",23772891,17090004000109,32.86408023889038,134.64791046949532,0.06841993
133,BLM - BLM_702,BLM - BLM_702-WS-1,2003,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,42241.713365071286,TRUE,"c(-13705069.0527514, 5184541.388884)",23936721,17100309000451,28.272222461627635,94.78406380972778,0.11727748
134,BLM - BLM_703,BLM - BLM_703-WS-1,2003,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,39392.030768858036,TRUE,"c(-13702877.1719776, 5183700.49397032)",23936733,17100309000456,13.735739554338956,83.66939496054852,0.1268757
135,BLM - BLM_704,BLM - BLM_704-WS-1,2003,NA,OR,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,23604.46257465082,TRUE,"c(-13715367.2188446, 5183056.35872838)",23936729,17100309000454,26.076955124925888,17.857321487134477,0.13998179
136,BLM - BLM_705,BLM - BLM_705-WS-1,2003,NA,OR,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,37062.204310062865,TRUE,"c(-13716013.9850862, 5183610.40249944)",NA,NA,NA,NA,NA
137,BLM - BLM_713,BLM - BLM_713-WS-1,2003,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,204104.77353393656,FALSE,"c(-13704317.6461885, 5269890.57688421)",23931238,17100308000282,22.795391522197548,55.69892834249891,0.01174796
138,BLM - BLM_714,BLM - BLM_714-WS-1,2003,NA,OR,WEST FORK TRAIL CREEK,TRAIL CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,87580.78947559689,TRUE,"c(-13676741.5819292, 5263769.29844879)",23924596,17100307000769,3.021173688389439,16.853589914591865,0.1258698
139,BLM - BLM_717,BLM - BLM_717-WS-2,2003,NA,OR,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE,"c(-13659650.7005077, 5273359.70692611)",23924496,17100307000724,2.4653332435992468,46.48333119564893,0.07819644
140,BLM - BLM_717,BLM - BLM_717-WS-3,2003,NA,OR,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE,"c(-13659593.9275674, 5273458.23740132)",23924496,17100307000724,0.737943140266708,49.92576263522865,0.07819644
141,BLM - BLM_717,BLM - BLM_717-WS-4,2003,NA,OR,ELK CREEK-FLAT CREEK,ELK CREEK/ROGUE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,56585.387941999485,FALSE,"c(-13659797.6422356, 5273902.39529205)",NA,NA,NA,NA,NA
142,BLM - BLM_722,BLM - BLM_722-WS-1,2003,NA,OR,COW CREEK-FORTUNE BRANCH,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,102305.5104359729,TRUE,"c(-13727358.5543929, 5277718.77386236)",23901369,17100302000234,7.589275899047777,72.65897988351206,0.05040215
143,BLM - BLM_724,BLM - BLM_724-WS-1,2003,NA,OR,WOLF CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,47630.797930976,TRUE,"c(-13723418.9576137, 5269299.63386801)",23940823,17100310000255,5.774716110295813,47.5637847916106,0.07809474
144,BLM - BLM_725,BLM - BLM_725-WS-1,2003,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,129283.5943840777,TRUE,"c(-13714127.1197172, 5261866.01564497)",23941215,17100310000444,3.7015973921090506,14.746415885086588,0.14041963
145,BLM - BLM_726,BLM - BLM_726-WS-1,2003,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,6804.399704425143,TRUE,"c(-13710645.0460452, 5268813.27017478)",23941581,17100310000624,16.740910693944713,59.35967513250608,0.03121681
146,BLM - BLM_726,BLM - BLM_726-WS-2,2003,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,6804.399704425143,TRUE,"c(-13711162.6816774, 5269946.64263808)",23941581,17100310000624,39.17006402049512,88.13388669546796,0.03121681
147,BLM - BLM_728,BLM - BLM_728-WS-1,2003,NA,OR,LOWER JUMPOFF JOE CREEK,JUMPOFF JOE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,150603.13953798256,TRUE,"c(-13744542.9441867, 5248691.37829513)",23941421,17100310000547,54.16266416401652,53.75031206972503,0.0374622
148,BLM - BLM_729,BLM - BLM_729-WS-1,2003,NA,OR,LOWER SUCKER CREEK,SUCKER CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,124037.40221196592,TRUE,"c(-13750698.9120275, 5188514.12189464)",23945903,17100311000486,61.46135792254632,92.92912417515574,0.09405241
149,BLM - BLM_730,BLM - BLM_730-WS-1,2003,NA,OR,ROGUE RIVER-UPPER HELLGATE,ROGUE RIVER/HELLGATE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,77923.98541507674,TRUE,"c(-13750007.6179897, 5235024.84072422)",23940615,17100310000159,24.98145765864473,12.244248916089672,0.03344433
150,BLM - BLM_734,BLM - BLM_734-WS-1,2003,NA,OR,STOUTS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,205790.90378069313,TRUE,"c(-13696722.3173317, 5296339.22513141)",23902149,17100302000619,24.891233781264674,27.335640906207516,0.07111852
151,BLM - BLM_735,BLM - BLM_735-WS-1,2003,NA,OR,TENMILE CREEK,OLLALA CREEK/LOOKINGGLASS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,348929.6168429213,TRUE,"c(-13759360.6816061, 5323112.65902527)",23900979,17100302000041,15.200298553153033,16.23957818655199,0.0111699
152,BLM - BLM_736,BLM - BLM_736-WS-1,2003,NA,OR,LOWER CANTON CREEK,CANTON CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,220462.55042337463,TRUE,"c(-13667516.5357272, 5376753.19839717)",NA,NA,NA,NA,NA
153,BLM - BLM_737,BLM - BLM_737-WS-1,2003,NA,OR,LOWER COW CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,283063.0277040859,TRUE,"c(-13734913.808233, 5298541.32960362)",23901397,17100302000248,41.77506661466042,35.54914661869188,0.04332278
154,BLM - BLM_738,BLM - BLM_738-WS-1,2003,NA,OR,WOLF CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,119757.43479788251,TRUE,"c(-13762574.4753054, 5380481.53252259)",24527646,17100303000490,100,38.33141162658867,0.01068049
155,BLM - BLM_84,BLM - BLM_84-WS-1,2002,NA,OR,DOGWOOD CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,6791.763160005182,FALSE,"c(-13742754.0399696, 5442524.11250795)",23890522,17100206000524,46.62692387325084,52.11634761636807,0.03183759
156,BLM - BLM_84,BLM - BLM_84-WS-2,2002,NA,OR,DOGWOOD CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,6791.763160005182,FALSE,"c(-13741739.9194085, 5443326.85606036)",23890522,17100206000524,17.030241522876736,99.90648073464122,0.03183759
157,BLM - BLM_921,BLM - BLM_921-WS-1,2003,NA,OR,UPPER NESTUCCA RIVER-TESTAMENT CREEK,NESTUCCA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,64370.98208380273,TRUE,"c(-13756949.5014356, 5667575.41827276)",NA,NA,NA,NA,NA
158,BLM - BLM_93,BLM - BLM_93-WS-1,2002,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,81778.37274291954,TRUE,"c(-13704093.894012, 5261131.75725008)",NA,NA,NA,NA,NA
159,BLM - BLM_943,BLM - BLM_943-WS-1,2003,NA,OR,GRANDE RONDE RIVER-SQUAW CANYON,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-13066820.9786779, 5779894.11994515)",NA,NA,NA,NA,NA
160,BLM - BLM_943,BLM - BLM_943-WS-2,2003,NA,WA,GRANDE RONDE RIVER-COUGAR CREEK,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-13058440.847411, 5784827.75587956)",NA,NA,NA,NA,NA
161,BLM - BLM_943,BLM - BLM_943-WS-3,2003,NA,WA,GRANDE RONDE RIVER-COUGAR CREEK,LOWER GRANDE RONDE RIVER/MENATCHE CREEK,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-13056417.0590684, 5786460.08273502)",23442045,17060106000031,49.535388668475925,116.75653437353944,0.01053412
162,BLM - BLM_943,BLM - BLM_943-WS-5,2003,NA,OR,WALLOWA RIVER-FISHER CREEK,LOWER WALLOWA RIVER,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-13111425.5854439, 5734316.52450682)",NA,NA,NA,NA,NA
163,BLM - BLM_943,BLM - BLM_943-WS-6,2003,NA,OR,WALLOWA RIVER-FISHER CREEK,LOWER WALLOWA RIVER,LOWER SNAKE,LOWER SNAKE,BLM,122479.19467965256,FALSE,"c(-13109512.0033972, 5731915.93903194)",23437651,17060105000328,16.925981793164766,19.352250418384113,0.15422872
164,BPA_1990-018-00_60430,BPA - BPA_1990-018-00_60430-WS-67841: N: 184. INSTALL FISH PASSAGE STRUCTURE,2014,NA,WA,NORTH NANAMKIN CREEK-SANPOIL RIVER,MIDDLE SANPOIL RIVER,SANPOIL,UPPER COLUMBIA,BPA,11487.622569229174,TRUE,"c(-13216963.1418854, 6156910.05535862)",23053139,17020004000072,76.54100375376719,57.79711326894264,0.00435665
165,BPA_1990-044-00_57531,BPA - BPA_1990-044-00_57531-WS-59691: F: 47. PLANT VEGETATION,2013,NA,ID,LAKE CREEK,FERNAN LAKE-COEUR D'ALENE LAKE,COEUR D'ALENE LAKE,SPOKANE,BPA,203691.485244653,FALSE,"c(-13027720.0075368, 6027368.22106761)",24379161,17010303000036,75.21704531097758,105.10449877009535,0.00709982
166,BPA_1990-044-00_57531,BPA - BPA_1990-044-00_57531-WS-59693: G: 184. INSTALL FISH PASSAGE STRUCTURE,2013,NA,ID,BENEWAH CREEK,LOWER ST JOE RIVER,ST. JOE,SPOKANE,BPA,203691.485244653,FALSE,"c(-13003229.7195623, 5976419.03403619)",NA,NA,NA,NA,NA
