project_id,worksite_id,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,ua_dist,ua_nn_name,uc_dist,uc_nn_name,publand,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,comid,popdens_cat,popdens_cat_nodata,popdens_acc,popdens_acc_notdata,popdens_tot,popdens_tot_nodata,hdens_cat,hdens_cat_nodata,hdens_acc,hdens_acc_notdata,hdens_tot,hdens_tot_nodata,nlcd_openwater_acc,nlcd_icesnow_acc,nlcd_devopen_acc,nlcd_devlow_acc,nlcd_devmed_acc,nlcd_devhigh_acc,nlcd_barren_acc,nlcd_fordec_acc,nlcd_forcon_acc,nlcd_formix_acc,nlcd_shrub_acc,nlcd_grass_acc,nlcd_pasture_acc,nlcd_crop_acc,nlcd_wetwood_acc,nlcd_wetherb_acc,nlcd_nodat_acc,nlcd_openwater_cat,nlcd_icesnow_cat,nlcd_devopen_cat,nlcd_devlow_cat,nlcd_devmed_cat,nlcd_devhigh_cat,nlcd_barren_cat,nlcd_fordec_cat,nlcd_forcon_cat,nlcd_formix_cat,nlcd_shrub_cat,nlcd_grass_cat,nlcd_pasture_cat,nlcd_crop_cat,nlcd_wetwood_cat,nlcd_wetherb_cat,nlcd_nodat_cat,nlcd_openwater_tot,nlcd_icesnow_tot,nlcd_devopen_tot,nlcd_devlow_tot,nlcd_devmed_tot,nlcd_devhigh_tot,nlcd_barren_tot,nlcd_fordec_tot,nlcd_forcon_tot,nlcd_formix_tot,nlcd_shrub_tot,nlcd_grass_tot,nlcd_pasture_tot,nlcd_crop_tot,nlcd_wetwood_tot,nlcd_wetherb_tot,nlcd_nodat_tot,slope,upst_dist,ppt_cat,ppt_acc,ppt_tot,bfi_cat,bfi_acc,bfi_tot,bankfull_width,bankfull_depth,bankfull_xsec_area,cat_streamriver,cat_artificial,cat_canalditch,cat_connector,cat_pipeline,acc_streamriver,acc_artificial,acc_canalditch,acc_connector,acc_pipeline,tot_streamriver,tot_artificial,tot_canalditch,tot_connector,tot_pipeline,id,acc_s1100,acc_s1200,acc_s1400,acc_s1500,acc_s1630,acc_s1640,acc_s1710,acc_s1720,acc_s1730,acc_s1740,acc_s1750,acc_s1780,acc_s1820,acc_s1830,acc_total_road_dens,x1.x,cat_s1100,cat_s1200,cat_s1400,cat_s1500,cat_s1630,cat_s1640,cat_s1710,cat_s1720,cat_s1730,cat_s1740,cat_s1750,cat_s1780,cat_s1820,cat_s1830,cat_total_road_dens,x1.y,tot_s1100,tot_s1200,tot_s1400,tot_s1500,tot_s1630,tot_s1640,tot_s1710,tot_s1720,tot_s1730,tot_s1740,tot_s1750,tot_s1780,tot_s1820,tot_s1830,tot_total_road_dens,acc_basin_area,acc_stream_slope,acc_basin_slope,acc_elev_mean,acc_elev_min,acc_elev_max,acc_stream_length,cat_basin_area,cat_basin_slope,cat_elev_mean,cat_elev_min,cat_elev_max,cat_stream_slope,cat_stream_length,tot_basin_area,tot_basin_slope,tot_elev_mean,tot_elev_min,tot_elev_max,tot_stream_slope,tot_stream_length,cat_rdx,acc_rdx,tot_rdx,sinuosity,cat_strm_dens,acc_strm_dens,tot_strm_dens,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,project_year,nlcd_current,geometry,here_class_0,here_class_badmatch,here_class_namatch,here_speed_0,here_speed_badmatch,here_paved_0
OWRI - OR_20010763,OWRI - OR_20010763-WS-2,OR,UPPER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,5348.898298340326,FALSE,25059.47340478263,"Eugene, OR Urbanized Area",12283.939144502734,"Sweet Home, OR Urban Cluster",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773809,3.96,0,3.96,0,3.96,0,2.91,0,2.91,0,2.91,0,0,0,3.05,0.1,0,0,0,0,80.39,2.11,9.62,3.68,1.04,0,0,0,0,0,0,3.05,0.1,0,0,0,0,80.39,2.11,9.62,3.68,1.04,0,0,0,0,0,0,3.05,0.1,0,0,0,0,80.39,2.11,9.62,3.68,1.04,0,0,0,0,0.10527738,1.556,1258.8,1258.8,1258.8,52,52,52,5.43,0.38,2.63,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2554760,0,0,0.94,0,0,0,0,0,0,0.06,0,0,0,0,1.01,2554760,0,0,0.94,0,0,0,0,0,0,0.06,0,0,0,0,1.01,2554760,0,0,0.94,0,0,0,0,0,0,0.06,0,0,0,0,1.01,5.45,0.070513,21.06,397.07,242.71,666.11,1.56,5.45,21.06,397.07,242.71,666.11,0.11,1.556,5.45,21.06,397.07,242.71,666.11,0.070513,1.56,1,1,1,1.04,0.29,0.29,0.29,52,52,52,52,52,42,52,1649.25,Log Creek,Steelhead,Spawning and rearing,90.83,1173,17090004009501,460,9.22410393,815.77,8,5,N,Y,2001,52,"c(-122.795154, 44.279984)",5,6,NA,7,9,N
OWRI - OR_20010763,OWRI - OR_20010763-WS-3,OR,UPPER MOHAWK RIVER,MOHAWK RIVER,WILLAMETTE,WILLAMETTE,OWRI,5348.898298340326,FALSE,25102.82535885995,"Eugene, OR Urbanized Area",12277.62651503788,"Sweet Home, OR Urban Cluster",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773809,3.96,0,3.96,0,3.96,0,2.91,0,2.91,0,2.91,0,0,0,3.05,0.1,0,0,0,0,80.39,2.11,9.62,3.68,1.04,0,0,0,0,0,0,3.05,0.1,0,0,0,0,80.39,2.11,9.62,3.68,1.04,0,0,0,0,0,0,3.05,0.1,0,0,0,0,80.39,2.11,9.62,3.68,1.04,0,0,0,0,0.10527738,1.556,1258.8,1258.8,1258.8,52,52,52,5.43,0.38,2.63,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2554760,0,0,0.94,0,0,0,0,0,0,0.06,0,0,0,0,1.01,2554760,0,0,0.94,0,0,0,0,0,0,0.06,0,0,0,0,1.01,2554760,0,0,0.94,0,0,0,0,0,0,0.06,0,0,0,0,1.01,5.45,0.070513,21.06,397.07,242.71,666.11,1.56,5.45,21.06,397.07,242.71,666.11,0.11,1.556,5.45,21.06,397.07,242.71,666.11,0.070513,1.56,1,1,1,1.04,0.29,0.29,0.29,52,52,52,42,52,52,52,1677.47,Log Creek,Steelhead,Spawning and rearing,18.57,1391,17090004009452,460,5.86276913,688.86,8,5,N,Y,2001,52,"c(-122.79658, 44.280498)",5,6,NA,7,9,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-1,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19315.724135493187,"Eugene, OR Urbanized Area",19315.724135493187,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,777.12,Trout Creek,Steelhead,Spawning and rearing,8.39,555,17090004010854,460,7.48652411,7.26,7,5,N,Y,2001,42,"c(-122.601465, 44.109573)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-11,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,20370.14732108209,"Eugene, OR Urbanized Area",20370.14732108209,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,2240.31,Trout Creek,Steelhead,Spawning and rearing,31.48,953,17090004010703,460,11.36530209,109.45,7,5,N,Y,2001,42,"c(-122.582546, 44.095597)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-12,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19879.586513701866,"Eugene, OR Urbanized Area",19879.586513701866,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,71,71,52,42,2287.03,Trout Creek,Steelhead,Spawning and rearing,79.1,1033,17090004000465,460,9.69072056,5.64,7,5,N,Y,2001,42,"c(-122.588298, 44.09389)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-13,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19806.525634986898,"Eugene, OR Urbanized Area",19806.525634986898,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,71,71,52,42,2199.82,Trout Creek,Steelhead,Spawning and rearing,131.77,1033,17090004000465,460,9.69072056,0.5,7,5,N,Y,2001,42,"c(-122.589432, 44.094546)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-14,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19723.258921869583,"Eugene, OR Urbanized Area",19723.258921869583,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,602.07,Trout Creek,Steelhead,Spawning and rearing,17.59,334,17090004002826,460,7.48652411,10.92,7,5,N,Y,2001,42,"c(-122.595841, 44.108938)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-16,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19069.967464511643,"Eugene, OR Urbanized Area",19069.967464511643,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,1062.08,Trout Creek,Steelhead,Spawning and rearing,16.68,400,17090004010485,460,7.48652411,0.88,7,5,N,Y,2001,42,"c(-122.603833, 44.10765)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-17,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19539.90370035809,"Eugene, OR Urbanized Area",19539.90370035809,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,533.6,Trout Creek,Steelhead,Spawning and rearing,146.24,356,17090004010598,460,6.49725485,6.81,7,5,N,Y,2001,42,"c(-122.59921, 44.111094)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-18,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,20289.102897030378,"Eugene, OR Urbanized Area",20289.102897030378,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,71,52,2248.92,Trout Creek,Steelhead,Spawning and rearing,6.32,953,17090004010703,460,11.36530209,54.66,7,5,N,Y,2001,42,"c(-122.583473, 44.09524)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-19,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19800.43031002536,"Eugene, OR Urbanized Area",19800.43031002536,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,691.53,Trout Creek,Steelhead,Spawning and rearing,5.83,470,17090004002829,460,5.66681719,21.67,7,5,N,Y,2001,42,"c(-122.594394, 44.107917)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-2,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19121.488491755223,"Eugene, OR Urbanized Area",19121.488491755223,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,71,2508.72,Trout Creek,Steelhead,Spawning and rearing,106.44,132,17090004010901,460,5.46354389,2.33,7,5,N,Y,2001,42,"c(-122.597325, 44.091691)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-20,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19656.124860890905,"Eugene, OR Urbanized Area",19656.124860890905,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,842.62,Trout Creek,Steelhead,Spawning and rearing,18.65,36,17090004010902,460,7.48652411,136.93,7,5,N,Y,2001,42,"c(-122.595762, 44.10669)",5,5,5,7,7,N
OWRI - OR_20010764,OWRI - OR_20010764-WS-21,OR,LOWER MCKENZIE RIVER-LEABURG CANAL,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,OWRI,35510.54592851839,FALSE,19415.574248353532,"Eugene, OR Urbanized Area",19415.574248353532,"Eugene, OR Urbanized Area",FALSE,41039,Lane,41,1698,210,157,6422,20005,6202,19102,2587,2649,4106,2269,6117,2356,6420,1261,16453,1667,11821,5155,23773717,0.08,0,0.08,0,0.08,0,2.3,0,2.3,0,2.3,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.01,0,0.04,0,0,0,0.21,0.14,93.11,2.79,3.58,0.12,0,0,0,0,0,0.10382224,5.427,1569.12,1569.12,1569.12,52.57,52.57,52.57,6.81,0.45,3.81,99.57,0.43,0,0,0,99.57,0.43,0,0,0,99.57,0.43,0,0,0,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,2554718,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,9.62,0.018416,30.74,612.06,222.02,1199.72,5.43,9.62,30.74,612.06,222.02,1199.72,0.1,5.427,9.62,30.74,612.06,222.02,1199.72,0.018416,5.43,2,2,2,1.08,0.56,0.56,0.56,42,42,42,42,42,42,42,661.03,Trout Creek,Steelhead,Spawning and rearing,120.34,555,17090004010854,460,7.48652411,0.28,7,5,N,Y,2001,42,"c(-122.60051, 44.110361)",5,5,5,7,7,N
