project_id,worksite_id,completed_year,latitude,longitude,county,state,subwatershed,watershed,subbasin,basin,project_source,action,project_cost,state_full,n_metric,n_action_wrk,n_metric_wrk,n_metric_wrk_dist,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,n_culverts_fromcount,cost_per_culvert,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,dist_max,dist_mean
BLM - BLM_5146,BLM - BLM_5146-WS-1,2006,42.65376,-123.55259,NA,OR,LOWER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,218478,OR,1,1,1,1,1,1,1,1,1,272520.9140858559,TRUE,1,1,0,0,1,0,0,0,272520.9140858559,1,0,0,1,0,0,0,0
BLM - BLM_5167,BLM - BLM_5167-WS-1,2006,43.30863,-122.95162,NA,OR,SUSAN CREEK,MIDDLE NORTH UMPQUA,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,279000,OR,1,1,1,1,1,1,1,1,1,348013.69030270225,TRUE,1,1,0,0,1,0,0,0,348013.69030270225,1,0,0,1,0,0,0,0
BLM - BLM_5185,BLM - BLM_5185-WS-1,2007,43.86234,-123.71445,NA,OR,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,70000,OR,1,1,1,1,1,1,1,1,1,85031.65463736381,TRUE,1,1,0,0,1,0,0,0,85031.65463736381,1,0,0,1,0,0,0,0
BLM - BLM_5214,BLM - BLM_5214-WS-1,2005,43.13838,-123.12397,NA,OR,UPPER NORTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,120000,OR,1,1,1,1,1,1,1,1,1,154219.282214958,TRUE,1,1,0,0,1,0,0,0,154219.282214958,1,0,0,1,0,0,0,0
BLM - BLM_5229,BLM - BLM_5229-WS-1,2007,44.27091,-123.49094,NA,OR,UPPER LAKE CREEK,LAKE CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvrem,1500,OR,1,1,1,1,1,1,1,1,1,1822.1068850863676,TRUE,1,0,0,1,0,0,1,0,1822.1068850863676,0,0,1,0,0,1,0,0
BLM - BLM_5231,BLM - BLM_5231-WS-1,2007,43.58439,-122.99016,NA,OR,UPPER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,BLM,fishpass_culvimp,139000,OR,2,1,2,2,1,1,1,2,2,168848.57135133672,TRUE,1,1,0,0,2,0,0,0,168848.57135133672,1,0,0,1,0,0,0,0
BLM - BLM_5232,BLM - BLM_5232-WS-1,2007,43.57397,-122.95185,NA,OR,UPPER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,BLM,fishpass_culvimp,122700,OR,2,1,2,2,1,1,1,2,2,149048.34320006488,TRUE,1,1,0,0,2,0,0,0,149048.34320006488,1,0,0,1,0,0,0,0
BLM - BLM_5233,BLM - BLM_5233-WS-1,2007,43.56856,-122.93546,NA,OR,UPPER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,BLM,fishpass_culvimp,112400,OR,1,1,1,1,1,1,1,1,1,136536.54258913847,TRUE,1,1,0,0,1,0,0,0,136536.54258913847,1,0,0,1,0,0,0,0
BLM - BLM_5239,BLM - BLM_5239-WS-1,2008,44.69465,-123.38767,NA,OR,UPPER LUCKIAMUTE RIVER-MAXFIELD CREEK,LUCKIAMUTE RIVER,WILLAMETTE,WILLAMETTE,BLM,fishpass_culvimp,75000,OR,0,1,0,0,1,1,1,0,0,89360.07742174968,TRUE,1,1,0,0,1,0,0,0,89360.07742174968,1,0,0,1,0,0,0,0
BLM - BLM_5258,BLM - BLM_5258-WS-1,2008,42.20198,-123.55076,NA,OR,MCMULLIN CREEK,DEER CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,47000,OR,1,1,1,1,1,1,1,1,1,55998.98185096313,TRUE,1,1,0,0,1,0,0,0,55998.98185096313,1,0,0,1,0,0,0,0
BLM - BLM_5280,BLM - BLM_5280-WS-1,2008,43.93342,-123.34353,NA,OR,UPPER WOLF CREEK,WOLF CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvimp,2000,OR,1,1,1,1,1,1,1,1,1,2382.935397913325,TRUE,1,1,0,0,1,0,0,0,2382.935397913325,1,0,0,1,0,0,0,0
BLM - BLM_5302,BLM - BLM_5302-WS-1,2009,43.16386,-123.98008,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,10000,OR,1,1,1,1,1,1,1,1,1,11825.131377775908,TRUE,1,1,0,0,1,0,0,0,11825.131377775908,1,0,0,1,0,0,0,0
BLM - BLM_5313,BLM - BLM_5313-WS-1,2009,42.54684,-123.09593,NA,OR,EVANS CREEK-SYKES CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,48000,OR,0,1,0,0,1,1,1,0,0,56760.630613324356,TRUE,1,1,0,0,1,0,0,0,56760.630613324356,1,0,0,1,0,0,0,0
BLM - BLM_5314,BLM - BLM_5314-WS-1,2009,42.66871,-123.01092,NA,OR,LOWER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,45000,OR,0,1,0,0,1,1,1,0,0,53213.091199991584,TRUE,1,1,0,0,1,0,0,0,53213.091199991584,1,0,0,1,0,0,0,0
BLM - BLM_5351,BLM - BLM_5351-WS-1,2009,44.31401,-123.62482,NA,OR,LOWER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvimp,55224,OR,1,1,1,1,2,2,1,2,1,65303.10552062967,TRUE,2,1,0,0,2,0,0,0,32651.552760314837,1,0,0,1,0,0,118.39915137445884,59.19957568722942
BLM - BLM_5351,BLM - BLM_5351-WS-2,2009,44.31504,-123.6252,NA,OR,LOWER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvimp,55224,OR,1,1,1,1,2,2,1,2,1,65303.10552062967,TRUE,2,1,0,0,2,0,0,0,32651.552760314837,1,0,0,1,0,0,118.39915137445884,59.19957568722942
BLM - BLM_5366,BLM - BLM_5366-WS-1,2005,45.31063,-123.41355,NA,OR,UPPER NESTUCCA RIVER,NESTUCCA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvrem,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0,1,0,0,1,0,0
BLM - BLM_5369,BLM - BLM_5369-WS-1,2009,43.88382,-123.36137,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvimp,401000,OR,0,1,0,0,3,3,1,0,0,474187.7682488139,TRUE,3,1,0,0,3,0,0,0,158062.5894162713,1,0,0,1,0,0,248.5780150732589,111.62207224604495
BLM - BLM_5369,BLM - BLM_5369-WS-2,2009,43.88271,-123.36182,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvimp,401000,OR,0,1,0,0,3,3,1,0,0,474187.7682488139,TRUE,3,1,0,0,3,0,0,0,158062.5894162713,1,0,0,1,0,0,248.5780150732589,111.62207224604495
BLM - BLM_5369,BLM - BLM_5369-WS-3,2009,43.88184,-123.36281,NA,OR,SIUSLAW RIVER-SIUSLAW FALLS,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvimp,401000,OR,0,1,0,0,3,3,1,0,0,474187.7682488139,TRUE,3,1,0,0,3,0,0,0,158062.5894162713,1,0,0,1,0,0,248.5780150732589,111.62207224604495
BLM - BLM_5387,BLM - BLM_5387-WS-1,2009,42.8831,-123.26736,NA,OR,CANYON CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,260000,OR,1,1,1,1,1,1,1,1,1,307453.4158221736,TRUE,1,1,0,0,1,0,0,0,307453.4158221736,1,0,0,1,0,0,0,0
BLM - BLM_5388,BLM - BLM_5388-WS-1,2008,43.0268,-123.46617,NA,OR,RICE CREEK,MIDDLE SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,178000,OR,1,1,1,1,1,1,1,1,1,212081.2504142859,TRUE,1,1,0,0,1,0,0,0,212081.2504142859,1,0,0,1,0,0,0,0
BLM - BLM_5389,BLM - BLM_5389-WS-1,2009,42.89733,-118.66507,NA,OR,KRUMBO CREEK,MIDDLE DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,3000,OR,0,1,0,0,2,2,1,0,0,3547.5394133327723,TRUE,2,1,0,0,2,0,0,0,1773.7697066663861,1,0,0,1,0,0,6655.136473781722,3327.568236890861
BLM - BLM_5389,BLM - BLM_5389-WS-2,2009,42.93061,-118.73284,NA,OR,KRUMBO CREEK,MIDDLE DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,3000,OR,0,1,0,0,2,2,1,0,0,3547.5394133327723,TRUE,2,1,0,0,2,0,0,0,1773.7697066663861,1,0,0,1,0,0,6655.136473781722,3327.568236890861
BLM - BLM_5390,BLM - BLM_5390-WS-1,2008,42.91346,-118.63046,NA,OR,MC COY CREEK,CUCAMONGA CREEK,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,1200,OR,0,1,0,0,1,1,1,0,0,1429.7612387479949,TRUE,1,1,0,0,1,0,0,0,1429.7612387479949,1,0,0,1,0,0,0,0
BLM - BLM_5391,BLM - BLM_5391-WS-1,2009,42.80771,-118.86843,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_5391,BLM - BLM_5391-WS-2,2009,42.80149,-118.86705,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_5391,BLM - BLM_5391-WS-3,2009,42.80385,-118.86748,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_5391,BLM - BLM_5391-WS-4,2009,42.80507,-118.86726,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_5391,BLM - BLM_5391-WS-5,2009,42.80326,-118.86761,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_5391,BLM - BLM_5391-WS-6,2009,42.8055,-118.86692,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_5391,BLM - BLM_5391-WS-7,2009,42.80211,-118.86631,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_5391,BLM - BLM_5391-WS-8,2009,42.80213,-118.86697,NA,OR,FIVEMILE LAKE,UPPER DONNER UND BLITZEN RIVER,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,fishpass_culvimp,8000,OR,0,1,0,0,8,8,1,0,0,9460.105102220727,TRUE,8,1,0,0,8,0,0,0,1182.5131377775908,1,0,0,1,0,0,700.1330846553717,251.90963479584047
BLM - BLM_674,BLM - BLM_674-WS-1,2003,43.74585,-123.64404,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,13300,OR,1,1,1,1,1,1,1,1,1,18099.703213770877,TRUE,1,1,0,0,1,0,0,0,18099.703213770877,1,0,0,1,0,0,0,0
BLM - BLM_675,BLM - BLM_675-WS-1,2002,43.87429,-123.69881,NA,OR,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvrem,9500,OR,1,1,1,1,1,1,1,1,1,13167.704085724332,TRUE,1,0,0,1,0,0,1,0,13167.704085724332,0,0,1,0,0,1,0,0
BLM - BLM_676,BLM - BLM_676-WS-1,2003,43.83644,-123.57061,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,72500,OR,1,1,1,1,2,2,1,2,1,98663.79571416456,TRUE,2,1,0,0,2,0,0,0,49331.89785708228,1,0,0,1,0,0,195.25204310208613,97.62602155104307
BLM - BLM_676,BLM - BLM_676-WS-2,2003,43.8371,-123.56836,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,72500,OR,1,1,1,1,2,2,1,2,1,98663.79571416456,TRUE,2,1,0,0,2,0,0,0,49331.89785708228,1,0,0,1,0,0,195.25204310208613,97.62602155104307
BLM - BLM_677,BLM - BLM_677-WS-1,2003,43.16251,-123.98175,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,164000,OR,1,1,1,1,1,1,1,1,1,223184.31030514467,TRUE,1,1,0,0,1,0,0,0,223184.31030514467,1,0,0,1,0,0,0,0
BLM - BLM_678,BLM - BLM_678-WS-1,2003,43.20068,-124.08529,NA,OR,WOODWARD CREEK-HUDSON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,252000,OR,1,1,1,1,1,1,1,1,1,342941.7451030272,TRUE,1,1,0,0,1,0,0,0,342941.7451030272,1,0,0,1,0,0,0,0
BLM - BLM_679,BLM - BLM_679-WS-1,2003,43.83553,-123.63066,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,34000,OR,1,1,1,1,1,1,1,1,1,46269.917990090966,TRUE,1,1,0,0,1,0,0,0,46269.917990090966,1,0,0,1,0,0,0,0
BLM - BLM_683,BLM - BLM_683-WS-1,2003,43.74587,-123.64419,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,95600,OR,1,1,1,1,1,1,1,1,1,130100.12234860873,TRUE,1,1,0,0,1,0,0,0,130100.12234860873,1,0,0,1,0,0,0,0
BLM - BLM_686,BLM - BLM_686-WS-1,2003,43.55403,-123.77502,NA,OR,LOWER LAKE CREEK-LOON LAKE,LAKE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,88850,OR,1,1,1,1,1,1,1,1,1,120914.18274763478,TRUE,1,1,0,0,1,0,0,0,120914.18274763478,1,0,0,1,0,0,0,0
BLM - BLM_688,BLM - BLM_688-WS-1,2003,43.83691,-123.75275,NA,OR,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,81000,OR,1,1,1,1,1,1,1,1,1,110231.27521168732,TRUE,1,1,0,0,1,0,0,0,110231.27521168732,1,0,0,1,0,0,0,0
BLM - BLM_689,BLM - BLM_689-WS-1,2003,43.1168,-123.97685,NA,OR,ELK CREEK-EAST FORK COQUILLE RIVER,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,162000,OR,1,1,1,1,1,1,1,1,1,220462.55042337463,TRUE,1,1,0,0,1,0,0,0,220462.55042337463,1,0,0,1,0,0,0,0
BLM - BLM_690,BLM - BLM_690-WS-1,2003,43.76406,-123.61236,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,71160,OR,1,1,1,1,1,1,1,1,1,96840.21659337863,TRUE,1,1,0,0,1,0,0,0,96840.21659337863,1,0,0,1,0,0,0,0
BLM - BLM_692,BLM - BLM_692-WS-1,2003,43.80457,-123.63716,NA,OR,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,51000,OR,1,1,1,1,1,1,1,1,1,69404.87698513645,TRUE,1,1,0,0,1,0,0,0,69404.87698513645,1,0,0,1,0,0,0,0
BLM - BLM_695,BLM - BLM_695-WS-1,2003,43.95664,-123.7027,NA,OR,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,fishpass_culvrem,1000,OR,1,1,1,1,1,1,1,1,1,1360.8799408850284,TRUE,1,0,0,1,0,0,1,0,1360.8799408850284,0,0,1,0,0,1,0,0
BLM - BLM_698,BLM - BLM_698-WS-1,2003,44.11594,-122.53206,NA,OR,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,BLM,fishpass_culvimp,2500,OR,1,1,1,1,1,1,1,1,1,3402.1998522125714,TRUE,1,1,0,0,1,0,0,0,3402.1998522125714,1,0,0,1,0,0,0,0
BLM - BLM_702,BLM - BLM_702-WS-1,2003,42.1571,-123.11473,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,31040,OR,1,1,1,1,1,1,1,1,1,42241.713365071286,TRUE,1,1,0,0,1,0,0,0,42241.713365071286,1,0,0,1,0,0,0,0
BLM - BLM_703,BLM - BLM_703-WS-1,2003,42.1515,-123.09504,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,28946,OR,1,1,1,1,1,1,1,1,1,39392.030768858036,TRUE,1,1,0,0,1,0,0,0,39392.030768858036,1,0,0,1,0,0,0,0
BLM - BLM_704,BLM - BLM_704-WS-1,2003,42.14721,-123.20724,NA,OR,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,17345,OR,1,1,1,1,1,1,1,1,1,23604.46257465082,TRUE,1,1,0,0,1,0,0,0,23604.46257465082,1,0,0,1,0,0,0,0
BLM - BLM_705,BLM - BLM_705-WS-1,2003,42.1509,-123.21305,NA,OR,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,27234,OR,1,1,1,1,1,1,1,1,1,37062.204310062865,TRUE,1,1,0,0,1,0,0,0,37062.204310062865,1,0,0,1,0,0,0,0
BLM - BLM_714,BLM - BLM_714-WS-1,2003,42.6825,-122.86026,NA,OR,WEST FORK TRAIL CREEK,TRAIL CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,64356,OR,1,1,1,1,1,1,1,1,1,87580.78947559689,TRUE,1,1,0,0,1,0,0,0,87580.78947559689,1,0,0,1,0,0,0,0
BLM - BLM_722,BLM - BLM_722-WS-1,2003,42.77455,-123.31496,NA,OR,COW CREEK-FORTUNE BRANCH,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,75176,OR,1,1,1,1,1,1,1,1,1,102305.5104359729,TRUE,1,1,0,0,1,0,0,0,102305.5104359729,1,0,0,1,0,0,0,0
BLM - BLM_724,BLM - BLM_724-WS-1,2003,42.71901,-123.27957,NA,OR,WOLF CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,35000,OR,1,1,1,1,1,1,1,1,1,47630.797930976,TRUE,1,1,0,0,1,0,0,0,47630.797930976,1,0,0,1,0,0,0,0
BLM - BLM_725,BLM - BLM_725-WS-1,2003,42.66993,-123.1961,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,95000,OR,1,1,1,1,1,1,1,1,1,129283.5943840777,TRUE,1,1,0,0,1,0,0,0,129283.5943840777,1,0,0,1,0,0,0,0
BLM - BLM_726,BLM - BLM_726-WS-1,2003,42.7158,-123.16482,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,5000,OR,1,1,1,1,2,2,1,2,1,6804.399704425143,TRUE,2,1,0,0,2,0,0,0,3402.1998522125714,1,0,0,1,0,0,914.0695065689712,457.0347532844856
BLM - BLM_726,BLM - BLM_726-WS-2,2003,42.72328,-123.16947,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,5000,OR,1,1,1,1,2,2,1,2,1,6804.399704425143,TRUE,2,1,0,0,2,0,0,0,3402.1998522125714,1,0,0,1,0,0,914.0695065689712,457.0347532844856
BLM - BLM_728,BLM - BLM_728-WS-1,2003,42.58285,-123.46933,NA,OR,LOWER JUMPOFF JOE CREEK,JUMPOFF JOE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,110666,OR,1,1,1,1,1,1,1,1,1,150603.13953798256,TRUE,1,1,0,0,1,0,0,0,150603.13953798256,1,0,0,1,0,0,0,0
BLM - BLM_729,BLM - BLM_729-WS-1,2003,42.18355,-123.52463,NA,OR,LOWER SUCKER CREEK,SUCKER CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,91145,OR,1,1,1,1,1,1,1,1,1,124037.40221196592,TRUE,1,1,0,0,1,0,0,0,124037.40221196592,1,0,0,1,0,0,0,0
BLM - BLM_730,BLM - BLM_730-WS-1,2003,42.49239,-123.51842,NA,OR,ROGUE RIVER-UPPER HELLGATE,ROGUE RIVER/HELLGATE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,57260,OR,1,1,1,1,1,1,1,1,1,77923.98541507674,TRUE,1,1,0,0,1,0,0,0,77923.98541507674,1,0,0,1,0,0,0,0
BLM - BLM_734,BLM - BLM_734-WS-1,2003,42.89721,-123.03975,NA,OR,STOUTS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,151219,OR,1,1,1,1,1,1,1,1,1,205790.90378069313,TRUE,1,1,0,0,1,0,0,0,205790.90378069313,1,0,0,1,0,0,0,0
BLM - BLM_735,BLM - BLM_735-WS-1,2003,43.07315,-123.60244,NA,OR,TENMILE CREEK,OLLALA CREEK/LOOKINGGLASS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,256400,OR,1,1,1,1,1,1,1,1,1,348929.6168429213,TRUE,1,1,0,0,1,0,0,0,348929.6168429213,1,0,0,1,0,0,0,0
BLM - BLM_736,BLM - BLM_736-WS-1,2003,43.42413,-122.77739,NA,OR,LOWER CANTON CREEK,CANTON CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,162000,OR,1,1,1,1,1,1,1,1,1,220462.55042337463,TRUE,1,1,0,0,1,0,0,0,220462.55042337463,1,0,0,1,0,0,0,0
BLM - BLM_737,BLM - BLM_737-WS-1,2003,42.9117,-123.38283,NA,OR,LOWER COW CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,208000,OR,1,1,1,1,1,1,1,1,1,283063.0277040859,TRUE,1,1,0,0,1,0,0,0,283063.0277040859,1,0,0,1,0,0,0,0
BLM - BLM_738,BLM - BLM_738-WS-1,2003,43.44845,-123.63131,NA,OR,WOLF CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,fishpass_culvimp,88000,OR,1,1,1,1,1,1,1,1,1,119757.43479788251,TRUE,1,1,0,0,1,0,0,0,119757.43479788251,1,0,0,1,0,0,0,0
